"249190120","STRACONKA","2023","04",110.0,"",3,"",21.0,"","02","",0,""
"249190120","STRACONKA","2023","05",136.6,"",0,"",40.9,"","17","",0,""
"249190120","STRACONKA","2023","06",93.7,"",0,"",35.5,"","23","",0,""
"249190120","STRACONKA","2023","07",135.9,"",0,"",31.6,"","01","",0,""
"249190120","STRACONKA","2023","08",149.5,"",0,"",46.6,"","26","",0,""
"249190120","STRACONKA","2023","09",134.7,"",0,"",30.0,"","19","",0,""
"249190120","STRACONKA","2023","10",111.5,"",0,"",21.9,"","27","",0,""
"249190150","STRÓŻA","2023","01",97.0,"",8,"",16.8,"","10","",0,""
"249190150","STRÓŻA","2023","02",76.9,"",8,"",16.6,"","03","",0,""
"249190150","STRÓŻA","2023","03",52.7,"",6,"",14.6,"","27","",0,""
"249190150","STRÓŻA","2023","04",78.5,"",4,"",22.2,"","02","",0,""
"249190150","STRÓŻA","2023","05",100.0,"",0,"",27.7,"","17","",0,""
"249190150","STRÓŻA","2023","06",45.4,"",0,"",19.0,"","24","",0,""
"249190150","STRÓŻA","2023","07",107.8,"",0,"",31.7,"","26","",0,""
"249190150","STRÓŻA","2023","08",172.2,"",0,"",53.7,"","26","",0,""
"249190150","STRÓŻA","2023","09",84.5,"",0,"",25.2,"","19","",0,""
"249190150","STRÓŻA","2023","10",96.9,"",0,"",24.2,"","27","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2023","01",84.8,"",10,"",14.7,"","09","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2023","02",94.7,"",8,"",25.1,"","03","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2023","03",56.1,"",5,"",11.4,"","27","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2023","04",71.6,"",2,"",17.0,"","24","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2023","05",81.5,"",0,"",19.5,"","23","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2023","06",56.7,"",0,"",18.7,"","28","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2023","07",91.9,"",0,"",16.9,"","26","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2023","08",158.3,"",0,"",65.8,"","26","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2023","09",100.5,"",0,"",21.4,"","19","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2023","10",95.0,"",0,"",19.3,"","21","",0,""
"249190220","ŚLEMIEŃ","2023","01",83.2,"",8,"",14.6,"","10","",0,""
"249190220","ŚLEMIEŃ","2023","02",96.0,"",7,"",25.1,"","03","",0,""
"249190220","ŚLEMIEŃ","2023","03",47.6,"",5,"",8.6,"","27","",0,""
"249190220","ŚLEMIEŃ","2023","04",70.7,"",5,"",12.8,"","24","",0,""
"249190220","ŚLEMIEŃ","2023","05",87.1,"",0,"",28.2,"","02","",0,""
"249190220","ŚLEMIEŃ","2023","06",59.3,"",0,"",15.1,"","28","",0,""
"249190220","ŚLEMIEŃ","2023","07",107.5,"",0,"",29.5,"","24","",0,""
"249190220","ŚLEMIEŃ","2023","08",203.2,"",0,"",53.2,"","26","",0,""
"249190220","ŚLEMIEŃ","2023","09",91.0,"",0,"",22.1,"","19","",0,""
"249190220","ŚLEMIEŃ","2023","10",96.1,"",0,"",19.6,"","27","",0,""
"249190230","LUBIEŃ","2023","01",100.7,"",10,"",14.7,"","10","",0,""
"249190230","LUBIEŃ","2023","02",85.6,"",8,"",18.2,"","03","",0,""
"249190230","LUBIEŃ","2023","03",43.9,"",5,"",12.3,"","27","",0,""
"249190230","LUBIEŃ","2023","04",78.0,"",4,"",18.9,"","02","",0,""
"249190230","LUBIEŃ","2023","05",75.1,"",0,"",23.2,"","17","",0,""
"249190230","LUBIEŃ","2023","06",97.6,"",0,"",25.0,"","09","",0,""
"249190230","LUBIEŃ","2023","07",145.0,"",0,"",33.4,"","17","",0,""
"249190230","LUBIEŃ","2023","08",139.9,"",0,"",30.4,"","04","",0,""
"249190230","LUBIEŃ","2023","09",92.1,"",0,"",21.2,"","03","",0,""
"249190230","LUBIEŃ","2023","10",100.4,"",0,"",24.5,"","27","",0,""
"249190270","OSIELEC","2023","01",80.1,"",6,"",14.8,"","10","",0,""
"249190270","OSIELEC","2023","02",78.5,"",8,"",15.3,"","03","",0,""
"249190270","OSIELEC","2023","03",31.1,"",5,"",5.8,"","27","",0,""
"249190270","OSIELEC","2023","04",79.6,"",4,"",14.7,"","24","",0,""
"249190270","OSIELEC","2023","05",99.2,"",0,"",24.7,"","23","",0,""
"249190270","OSIELEC","2023","06",86.3,"",0,"",28.6,"","23","",0,""
"249190270","OSIELEC","2023","07",165.4,"",0,"",64.0,"","29","",0,""
"249190270","OSIELEC","2023","08",256.2,"",0,"",66.0,"","26","",0,""
"249190270","OSIELEC","2023","09",81.8,"",0,"",17.5,"","23","",0,""
"249190270","OSIELEC","2023","10",98.0,"",0,"",25.0,"","27","",0,""
"249190290","LIPOWA","2023","01",134.4,"",13,"",21.0,"","04","",0,""
"249190290","LIPOWA","2023","02",148.2,"",8,"",40.0,"","03","",0,""
"249190290","LIPOWA","2023","03",72.7,"",5,"",16.4,"","09","",0,""
"249190290","LIPOWA","2023","04",57.9,"",3,"",12.7,"","24","",0,""
"249190290","LIPOWA","2023","05",85.0,"",0,"",22.7,"","16","",0,""
"249190290","LIPOWA","2023","06",84.3,"",0,"",24.1,"","21","",0,""
"249190290","LIPOWA","2023","07",101.9,"",0,"",26.2,"","24","",0,""
"249190290","LIPOWA","2023","08",204.9,"",0,"",65.5,"","26","",0,""
"249190290","LIPOWA","2023","09",56.3,"",0,"",14.2,"","19","",0,""
"249190290","LIPOWA","2023","10",129.5,"",0,"",23.1,"","27","",0,""
"249190310","PEWEL MAŁA","2023","01",83.8,"",7,"",16.4,"","09","",0,""
"249190310","PEWEL MAŁA","2023","02",86.5,"",10,"",20.5,"","03","",0,""
"249190310","PEWEL MAŁA","2023","03",44.7,"",6,"",7.5,"","11","",0,""
"249190310","PEWEL MAŁA","2023","04",80.8,"",5,"",22.6,"","24","",0,""
"249190310","PEWEL MAŁA","2023","05",89.9,"",0,"",24.5,"","17","",0,""
"249190310","PEWEL MAŁA","2023","06",73.0,"",0,"",20.4,"","21","",0,""
"249190310","PEWEL MAŁA","2023","07",146.1,"",0,"",48.8,"","13","",0,""
"249190310","PEWEL MAŁA","2023","08",190.7,"",0,"",51.5,"","26","",0,""
"249190310","PEWEL MAŁA","2023","09",95.0,"",0,"",22.4,"","23","",0,""
"249190310","PEWEL MAŁA","2023","10",99.6,"",0,"",23.2,"","27","",0,""
"249190350","ZAWOJA","2023","01",139.7,"",11,"",21.6,"","09","",0,""
"249190350","ZAWOJA","2023","02",152.2,"",13,"",24.8,"","18","",0,""
"249190350","ZAWOJA","2023","03",65.8,"",9,"",11.8,"","27","",0,""
"249190350","ZAWOJA","2023","04",81.2,"",5,"",14.4,"","24","",0,""
"249190350","ZAWOJA","2023","05",116.4,"",0,"",28.7,"","23","",0,""
"249190350","ZAWOJA","2023","06",53.9,"",0,"",12.8,"","28","",0,""
"249190350","ZAWOJA","2023","07",151.8,"",0,"",48.6,"","17","",0,""
"249190350","ZAWOJA","2023","08",185.4,"",0,"",40.1,"","26","",0,""
"249190350","ZAWOJA","2023","09",104.9,"",0,"",43.5,"","23","",0,""
"249190350","ZAWOJA","2023","10",124.5,"",0,"",27.6,"","27","",0,""
"249190380","KAMESZNICA","2023","01",131.0,"",9,"",23.2,"","04","",0,""
"249190380","KAMESZNICA","2023","02",165.0,"",9,"",47.0,"","03","",0,""
